"Year","LGA","Offence","Rate","Type"
2020,"YARRA RANGES","Harassment and private nuisance",21.4,"FV"
2020,"YARRA RANGES","Harassment and private nuisance",15.1,"Non-FV"
2020,"YARRA RANGES","Threatening behaviour",51,"FV"
2020,"YARRA RANGES","Threatening behaviour",31.5,"Non-FV"
2019,"BALLARAT","Serious assault",152.1,"FV"
2019,"BALLARAT","Serious assault",147.6,"Non-FV"
2019,"BALLARAT","Common assault",248.7,"FV"
2019,"BALLARAT","Common assault",222.3,"Non-FV"
2019,"BALLARAT","Stalking",12.8,"FV"
2019,"BALLARAT","Stalking",14.6,"Non-FV"
2019,"BALLARAT","Harassment and private nuisance",25.5,"FV"
2019,"BALLARAT","Harassment and private nuisance",19.1,"Non-FV"
2019,"BALLARAT","Threatening behaviour",63.8,"FV"
2019,"BALLARAT","Threatening behaviour",53.7,"Non-FV"
2019,"PYRENEES","Serious assault",134.2,"FV"
2019,"PYRENEES","Serious assault",94,"Non-FV"
2019,"PYRENEES","Common assault",174.5,"FV"
2019,"PYRENEES","Common assault",120.8,"Non-FV"
2019,"PYRENEES","Stalking",26.8,"Non-FV"
2019,"PYRENEES","Harassment and private nuisance",13.4,"FV"
2019,"PYRENEES","Threatening behaviour",53.7,"FV"
2019,"PYRENEES","Threatening behaviour",13.4,"Non-FV"
2019,"BANYULE","Serious assault",75.8,"FV"
2019,"BANYULE","Serious assault",100.3,"Non-FV"
2019,"BANYULE","Common assault",160.8,"FV"
2019,"BANYULE","Common assault",124.8,"Non-FV"
2019,"BANYULE","Stalking",16.8,"FV"
2019,"BANYULE","Stalking",16.8,"Non-FV"
2019,"BANYULE","Harassment and private nuisance",29.1,"FV"
2019,"BANYULE","Harassment and private nuisance",16.1,"Non-FV"
2019,"BANYULE","Threatening behaviour",65.8,"FV"
2019,"BANYULE","Threatening behaviour",64.3,"Non-FV"
2019,"NILLUMBIK","Serious assault",51.2,"FV"
2019,"NILLUMBIK","Serious assault",60.5,"Non-FV"
2019,"NILLUMBIK","Common assault",88.4,"FV"
2019,"NILLUMBIK","Common assault",74.5,"Non-FV"
2019,"NILLUMBIK","Stalking",4.7,"FV"
2019,"NILLUMBIK","Stalking",10.9,"Non-FV"
2019,"NILLUMBIK","Harassment and private nuisance",23.3,"FV"
2019,"NILLUMBIK","Harassment and private nuisance",7.8,"Non-FV"
2019,"NILLUMBIK","Threatening behaviour",31,"FV"
2019,"NILLUMBIK","Threatening behaviour",31,"Non-FV"
2019,"BASS COAST","Serious assault",189.6,"FV"
2019,"BASS COAST","Serious assault",80.1,"Non-FV"
2019,"BASS COAST","Common assault",283.1,"FV"
2019,"BASS COAST","Common assault",154.9,"Non-FV"
2019,"BASS COAST","Stalking",48.1,"FV"
2019,"BASS COAST","Stalking",18.7,"Non-FV"
2019,"BASS COAST","Harassment and private nuisance",53.4,"FV"
2019,"BASS COAST","Harassment and private nuisance",13.4,"Non-FV"
2019,"BASS COAST","Threatening behaviour",125.5,"FV"
2019,"BASS COAST","Threatening behaviour",56.1,"Non-FV"
2019,"SOUTH GIPPSLAND","Serious assault",163.8,"FV"
2019,"SOUTH GIPPSLAND","Serious assault",66.8,"Non-FV"
2019,"SOUTH GIPPSLAND","Common assault",257.3,"FV"
2019,"SOUTH GIPPSLAND","Common assault",50.1,"Non-FV"
2019,"SOUTH GIPPSLAND","Stalking",43.4,"FV"
2019,"SOUTH GIPPSLAND","Stalking",20.1,"Non-FV"
2019,"SOUTH GIPPSLAND","Harassment and private nuisance",33.4,"FV"
2019,"SOUTH GIPPSLAND","Harassment and private nuisance",16.7,"Non-FV"
2019,"SOUTH GIPPSLAND","Threatening behaviour",96.9,"FV"
2019,"SOUTH GIPPSLAND","Threatening behaviour",53.5,"Non-FV"
2019,"BAW BAW","Serious assault",159.1,"FV"
2019,"BAW BAW","Serious assault",125.8,"Non-FV"
2019,"BAW BAW","Common assault",270.1,"FV"
2019,"BAW BAW","Common assault",124,"Non-FV"
2019,"BAW BAW","Stalking",37,"FV"
2019,"BAW BAW","Stalking",24.1,"Non-FV"
2019,"BAW BAW","Harassment and private nuisance",18.5,"FV"
2019,"BAW BAW","Harassment and private nuisance",9.3,"Non-FV"
2019,"BAW BAW","Threatening behaviour",87,"FV"
2019,"BAW BAW","Threatening behaviour",40.7,"Non-FV"
2019,"BENALLA","Serious assault",210.7,"FV"
2019,"BENALLA","Serious assault",161.6,"Non-FV"
2019,"BENALLA","Common assault",477.6,"FV"
2019,"BENALLA","Common assault",295,"Non-FV"
2019,"BENALLA","Stalking",42.1,"FV"
2019,"BENALLA","Harassment and private nuisance",35.1,"FV"
2019,"BENALLA","Threatening behaviour",98.3,"FV"
2019,"BENALLA","Threatening behaviour",28.1,"Non-FV"
2019,"MANSFIELD","Serious assault",10.6,"FV"
2019,"MANSFIELD","Serious assault",127.4,"Non-FV"
2019,"MANSFIELD","Common assault",212.4,"FV"
2019,"MANSFIELD","Common assault",85,"Non-FV"
2019,"MANSFIELD","Stalking",31.9,"FV"
2019,"MANSFIELD","Stalking",42.5,"Non-FV"
2019,"MANSFIELD","Harassment and private nuisance",21.2,"FV"
2019,"MANSFIELD","Harassment and private nuisance",21.2,"Non-FV"
2019,"MANSFIELD","Threatening behaviour",42.5,"FV"
2019,"MANSFIELD","Threatening behaviour",95.6,"Non-FV"
2019,"MURRINDINDI","Serious assault",101.8,"FV"
2019,"MURRINDINDI","Serious assault",61.1,"Non-FV"
2019,"MURRINDINDI","Common assault",237.5,"FV"
2019,"MURRINDINDI","Common assault",183.2,"Non-FV"
2019,"MURRINDINDI","Stalking",27.1,"FV"
2019,"MURRINDINDI","Harassment and private nuisance",27.1,"FV"
2019,"MURRINDINDI","Harassment and private nuisance",6.8,"Non-FV"
2019,"MURRINDINDI","Threatening behaviour",115.4,"FV"
2019,"MURRINDINDI","Threatening behaviour",108.6,"Non-FV"
2019,"GREATER BENDIGO","Serious assault",125.2,"FV"
2019,"GREATER BENDIGO","Serious assault",132.8,"Non-FV"
2019,"GREATER BENDIGO","Common assault",292.7,"FV"
2019,"GREATER BENDIGO","Common assault",195.4,"Non-FV"
2019,"GREATER BENDIGO","Stalking",16.9,"FV"
2019,"GREATER BENDIGO","Stalking",13.5,"Non-FV"
2019,"GREATER BENDIGO","Harassment and private nuisance",15.2,"FV"
2019,"GREATER BENDIGO","Harassment and private nuisance",17.8,"Non-FV"
2019,"GREATER BENDIGO","Threatening behaviour",69.4,"FV"
2019,"GREATER BENDIGO","Threatening behaviour",44,"Non-FV"
2019,"BOROONDARA","Serious assault",36.2,"FV"
2019,"BOROONDARA","Serious assault",24.5,"Non-FV"
2019,"BOROONDARA","Common assault",79.6,"FV"
2019,"BOROONDARA","Common assault",72.4,"Non-FV"
2019,"BOROONDARA","Stalking",6.1,"FV"
2019,"BOROONDARA","Stalking",5,"Non-FV"
2019,"BOROONDARA","Harassment and private nuisance",1.7,"FV"
2019,"BOROONDARA","Harassment and private nuisance",7.2,"Non-FV"
2019,"BOROONDARA","Threatening behaviour",10,"FV"
2019,"BOROONDARA","Threatening behaviour",11.1,"Non-FV"
2019,"BRIMBANK","Serious assault",157.7,"FV"
2019,"BRIMBANK","Serious assault",136.4,"Non-FV"
2019,"BRIMBANK","Common assault",282.4,"FV"
2019,"BRIMBANK","Common assault",170.2,"Non-FV"
2019,"BRIMBANK","Stalking",21.3,"FV"
2019,"BRIMBANK","Stalking",16.4,"Non-FV"
2019,"BRIMBANK","Harassment and private nuisance",32.9,"FV"
2019,"BRIMBANK","Harassment and private nuisance",14,"Non-FV"
2019,"BRIMBANK","Threatening behaviour",100.1,"FV"
2019,"BRIMBANK","Threatening behaviour",58.5,"Non-FV"
2019,"CAMPASPE","Serious assault",146.9,"FV"
2019,"CAMPASPE","Serious assault",146.9,"Non-FV"
2019,"CAMPASPE","Common assault",301.6,"FV"
2019,"CAMPASPE","Common assault",146.9,"Non-FV"
2019,"CAMPASPE","Stalking",18.4,"FV"
2019,"CAMPASPE","Stalking",15.7,"Non-FV"
2019,"CAMPASPE","Harassment and private nuisance",28.9,"FV"
2019,"CAMPASPE","Harassment and private nuisance",31.5,"Non-FV"
2019,"CAMPASPE","Threatening behaviour",73.4,"FV"
2019,"CAMPASPE","Threatening behaviour",47.2,"Non-FV"
2019,"CARDINIA","Serious assault",86.6,"FV"
2019,"CARDINIA","Serious assault",74.1,"Non-FV"
2019,"CARDINIA","Common assault",214.3,"FV"
2019,"CARDINIA","Common assault",112.5,"Non-FV"
2019,"CARDINIA","Stalking",22.3,"FV"
2019,"CARDINIA","Stalking",15.2,"Non-FV"
2019,"CARDINIA","Harassment and private nuisance",26.8,"FV"
2019,"CARDINIA","Harassment and private nuisance",6.2,"Non-FV"
2019,"CARDINIA","Threatening behaviour",46.4,"FV"
2019,"CARDINIA","Threatening behaviour",31.2,"Non-FV"
2019,"CASEY","Serious assault",91.5,"FV"
2019,"CASEY","Serious assault",96,"Non-FV"
2019,"CASEY","Common assault",281,"FV"
2019,"CASEY","Common assault",136.6,"Non-FV"
2019,"CASEY","Stalking",19.3,"FV"
2019,"CASEY","Stalking",11.9,"Non-FV"
2019,"CASEY","Harassment and private nuisance",22.4,"FV"
2019,"CASEY","Harassment and private nuisance",8.8,"Non-FV"
2019,"CASEY","Threatening behaviour",69.6,"FV"
2019,"CASEY","Threatening behaviour",41.5,"Non-FV"
2019,"CENTRAL GOLDFIELDS","Serious assault",284.7,"FV"
2019,"CENTRAL GOLDFIELDS","Serious assault",112.4,"Non-FV"
2019,"CENTRAL GOLDFIELDS","Common assault",382.1,"FV"
2019,"CENTRAL GOLDFIELDS","Common assault",247.2,"Non-FV"
2019,"CENTRAL GOLDFIELDS","Stalking",30,"FV"
2019,"CENTRAL GOLDFIELDS","Harassment and private nuisance",82.4,"FV"
2019,"CENTRAL GOLDFIELDS","Harassment and private nuisance",37.5,"Non-FV"
2019,"CENTRAL GOLDFIELDS","Threatening behaviour",142.3,"FV"
2019,"CENTRAL GOLDFIELDS","Threatening behaviour",89.9,"Non-FV"
2019,"LODDON","Serious assault",78.6,"FV"
2019,"LODDON","Serious assault",91.8,"Non-FV"
2019,"LODDON","Common assault",209.7,"FV"
2019,"LODDON","Common assault",104.9,"Non-FV"
2019,"LODDON","Stalking",13.1,"FV"
2019,"LODDON","Harassment and private nuisance",65.5,"FV"
2019,"LODDON","Harassment and private nuisance",13.1,"Non-FV"
2019,"LODDON","Threatening behaviour",65.5,"FV"
2019,"MOUNT ALEXANDER","Serious assault",81.2,"FV"
2019,"MOUNT ALEXANDER","Serious assault",50.8,"Non-FV"
2019,"MOUNT ALEXANDER","Common assault",187.9,"FV"
2019,"MOUNT ALEXANDER","Common assault",96.5,"Non-FV"
2019,"MOUNT ALEXANDER","Stalking",20.3,"FV"
2019,"MOUNT ALEXANDER","Stalking",10.2,"Non-FV"
2019,"MOUNT ALEXANDER","Harassment and private nuisance",35.5,"FV"
2019,"MOUNT ALEXANDER","Harassment and private nuisance",20.3,"Non-FV"
2019,"MOUNT ALEXANDER","Threatening behaviour",50.8,"FV"
2019,"MOUNT ALEXANDER","Threatening behaviour",81.2,"Non-FV"
2019,"DAREBIN","Serious assault",94.7,"FV"
2019,"DAREBIN","Serious assault",134.1,"Non-FV"
2019,"DAREBIN","Common assault",128.4,"FV"
2019,"DAREBIN","Common assault",142.4,"Non-FV"
2019,"DAREBIN","Stalking",19.1,"FV"
2019,"DAREBIN","Stalking",19.7,"Non-FV"
2019,"DAREBIN","Harassment and private nuisance",21,"FV"
2019,"DAREBIN","Harassment and private nuisance",14,"Non-FV"
2019,"DAREBIN","Threatening behaviour",43.9,"FV"
2019,"DAREBIN","Threatening behaviour",54,"Non-FV"
2019,"EAST GIPPSLAND","Serious assault",354,"FV"
2019,"EAST GIPPSLAND","Serious assault",238.1,"Non-FV"
2019,"EAST GIPPSLAND","Common assault",522.5,"FV"
2019,"EAST GIPPSLAND","Common assault",252.8,"Non-FV"
2019,"EAST GIPPSLAND","Stalking",48.5,"FV"
2019,"EAST GIPPSLAND","Stalking",29.5,"Non-FV"
2019,"EAST GIPPSLAND","Harassment and private nuisance",42.1,"FV"
2019,"EAST GIPPSLAND","Harassment and private nuisance",21.1,"Non-FV"
2019,"EAST GIPPSLAND","Threatening behaviour",158,"FV"
2019,"EAST GIPPSLAND","Threatening behaviour",99,"Non-FV"
2019,"FRANKSTON","Serious assault",128.9,"FV"
2019,"FRANKSTON","Serious assault",142.3,"Non-FV"
2019,"FRANKSTON","Common assault",300.1,"FV"
2019,"FRANKSTON","Common assault",203.6,"Non-FV"
2019,"FRANKSTON","Stalking",22.5,"FV"
2019,"FRANKSTON","Stalking",7.7,"Non-FV"
2019,"FRANKSTON","Harassment and private nuisance",21.1,"FV"
2019,"FRANKSTON","Harassment and private nuisance",13.4,"Non-FV"
2019,"FRANKSTON","Threatening behaviour",57.8,"FV"
2019,"FRANKSTON","Threatening behaviour",42.3,"Non-FV"
2019,"GREATER GEELONG","Serious assault",153,"FV"
2019,"GREATER GEELONG","Serious assault",157.6,"Non-FV"
2019,"GREATER GEELONG","Common assault",201.4,"FV"
2019,"GREATER GEELONG","Common assault",146.1,"Non-FV"
2019,"GREATER GEELONG","Stalking",18.8,"FV"
2019,"GREATER GEELONG","Stalking",11.1,"Non-FV"
2019,"GREATER GEELONG","Harassment and private nuisance",19.2,"FV"
2019,"GREATER GEELONG","Harassment and private nuisance",12.3,"Non-FV"
2019,"GREATER GEELONG","Threatening behaviour",75.7,"FV"
2019,"GREATER GEELONG","Threatening behaviour",78.4,"Non-FV"
2019,"QUEENSCLIFFE","Serious assault",33.6,"Non-FV"
2019,"QUEENSCLIFFE","Common assault",33.6,"FV"
2019,"QUEENSCLIFFE","Common assault",67.3,"Non-FV"
2019,"QUEENSCLIFFE","Stalking",33.6,"Non-FV"
2019,"QUEENSCLIFFE","Harassment and private nuisance",33.6,"FV"
2019,"QUEENSCLIFFE","Threatening behaviour",67.3,"Non-FV"
2019,"BAYSIDE","Serious assault",36.1,"FV"
2019,"BAYSIDE","Serious assault",40,"Non-FV"
2019,"BAYSIDE","Common assault",126.5,"FV"
2019,"BAYSIDE","Common assault",84.7,"Non-FV"
2019,"BAYSIDE","Stalking",10.5,"FV"
2019,"BAYSIDE","Stalking",7.6,"Non-FV"
2019,"BAYSIDE","Harassment and private nuisance",12.4,"FV"
2019,"BAYSIDE","Harassment and private nuisance",5.7,"Non-FV"
2019,"BAYSIDE","Threatening behaviour",12.4,"FV"
2019,"BAYSIDE","Threatening behaviour",13.3,"Non-FV"
2019,"GLEN EIRA","Serious assault",32.5,"FV"
2019,"GLEN EIRA","Serious assault",49.4,"Non-FV"
2019,"GLEN EIRA","Common assault",138.4,"FV"
2019,"GLEN EIRA","Common assault",104.6,"Non-FV"
2019,"GLEN EIRA","Stalking",15.6,"FV"
2019,"GLEN EIRA","Stalking",11,"Non-FV"
2019,"GLEN EIRA","Harassment and private nuisance",11.7,"FV"
2019,"GLEN EIRA","Harassment and private nuisance",12.3,"Non-FV"
2019,"GLEN EIRA","Threatening behaviour",18.2,"FV"
2019,"GLEN EIRA","Threatening behaviour",23.4,"Non-FV"
2019,"GREATER DANDENONG","Serious assault",102.2,"FV"
2019,"GREATER DANDENONG","Serious assault",187,"Non-FV"
2019,"GREATER DANDENONG","Common assault",333.7,"FV"
2019,"GREATER DANDENONG","Common assault",315.7,"Non-FV"
2019,"GREATER DANDENONG","Stalking",25.3,"FV"
2019,"GREATER DANDENONG","Stalking",19.2,"Non-FV"
2019,"GREATER DANDENONG","Harassment and private nuisance",22.2,"FV"
2019,"GREATER DANDENONG","Harassment and private nuisance",13.2,"Non-FV"
2019,"GREATER DANDENONG","Threatening behaviour",92.6,"FV"
2019,"GREATER DANDENONG","Threatening behaviour",67.3,"Non-FV"
2019,"HOBSONS BAY","Serious assault",122.1,"FV"
2019,"HOBSONS BAY","Serious assault",113.8,"Non-FV"
2019,"HOBSONS BAY","Common assault",183.7,"FV"
2019,"HOBSONS BAY","Common assault",128.4,"Non-FV"
2019,"HOBSONS BAY","Stalking",19.8,"FV"
2019,"HOBSONS BAY","Stalking",12.5,"Non-FV"
2019,"HOBSONS BAY","Harassment and private nuisance",29.2,"FV"
2019,"HOBSONS BAY","Harassment and private nuisance",9.4,"Non-FV"
2019,"HOBSONS BAY","Threatening behaviour",63.7,"FV"
2019,"HOBSONS BAY","Threatening behaviour",38.6,"Non-FV"
2019,"HINDMARSH","Serious assault",52.9,"FV"
2019,"HINDMARSH","Serious assault",141.1,"Non-FV"
2019,"HINDMARSH","Common assault",458.7,"FV"
2019,"HINDMARSH","Common assault",123.5,"Non-FV"
2019,"HINDMARSH","Stalking",52.9,"Non-FV"
2019,"HINDMARSH","Harassment and private nuisance",17.6,"Non-FV"
2019,"HINDMARSH","Threatening behaviour",52.9,"FV"
2019,"HINDMARSH","Threatening behaviour",35.3,"Non-FV"
2019,"HORSHAM","Serious assault",262.4,"FV"
2019,"HORSHAM","Serious assault",212.9,"Non-FV"
2019,"HORSHAM","Common assault",351.5,"FV"
2019,"HORSHAM","Common assault",227.7,"Non-FV"
2019,"HORSHAM","Stalking",39.6,"FV"
2019,"HORSHAM","Stalking",29.7,"Non-FV"
2019,"HORSHAM","Harassment and private nuisance",44.6,"FV"
2019,"HORSHAM","Harassment and private nuisance",14.9,"Non-FV"
2019,"HORSHAM","Threatening behaviour",79.2,"FV"
2019,"HORSHAM","Threatening behaviour",133.7,"Non-FV"
2019,"WEST WIMMERA","Serious assault",125.7,"FV"
2019,"WEST WIMMERA","Serious assault",75.4,"Non-FV"
2019,"WEST WIMMERA","Common assault",175.9,"FV"
2019,"WEST WIMMERA","Common assault",150.8,"Non-FV"
2019,"WEST WIMMERA","Stalking",25.1,"FV"
2019,"WEST WIMMERA","Stalking",25.1,"Non-FV"
2019,"WEST WIMMERA","Harassment and private nuisance",25.1,"FV"
2019,"WEST WIMMERA","Threatening behaviour",50.3,"FV"
2019,"HUME","Serious assault",147,"FV"
2019,"HUME","Serious assault",112.2,"Non-FV"
2019,"HUME","Common assault",331.4,"FV"
2019,"HUME","Common assault",165.7,"Non-FV"
2019,"HUME","Stalking",29.7,"FV"
2019,"HUME","Stalking",16.1,"Non-FV"
2019,"HUME","Harassment and private nuisance",45.9,"FV"
2019,"HUME","Harassment and private nuisance",16.6,"Non-FV"
2019,"HUME","Threatening behaviour",116.8,"FV"
2019,"HUME","Threatening behaviour",54.4,"Non-FV"
2019,"KINGSTON","Serious assault",69.9,"FV"
2019,"KINGSTON","Serious assault",82.7,"Non-FV"
2019,"KINGSTON","Common assault",196.7,"FV"
2019,"KINGSTON","Common assault",152,"Non-FV"
2019,"KINGSTON","Stalking",15.3,"FV"
2019,"KINGSTON","Stalking",22.7,"Non-FV"
2019,"KINGSTON","Harassment and private nuisance",13.5,"FV"
2019,"KINGSTON","Harassment and private nuisance",18.4,"Non-FV"
2019,"KINGSTON","Threatening behaviour",46,"FV"
2019,"KINGSTON","Threatening behaviour",34.9,"Non-FV"
2019,"KNOX","Serious assault",72.9,"FV"
2019,"KNOX","Serious assault",72.3,"Non-FV"
2019,"KNOX","Common assault",239.4,"FV"
2019,"KNOX","Common assault",128.6,"Non-FV"
2019,"KNOX","Stalking",12.9,"FV"
2019,"KNOX","Stalking",12.2,"Non-FV"
2019,"KNOX","Harassment and private nuisance",16.5,"FV"
2019,"KNOX","Harassment and private nuisance",12.9,"Non-FV"
2019,"KNOX","Threatening behaviour",39.2,"FV"
2019,"KNOX","Threatening behaviour",32.5,"Non-FV"
2019,"LATROBE","Serious assault",476.9,"FV"
2019,"LATROBE","Serious assault",383.6,"Non-FV"
2019,"LATROBE","Common assault",596.4,"FV"
2019,"LATROBE","Common assault",323.2,"Non-FV"
2019,"LATROBE","Stalking",81.4,"FV"
2019,"LATROBE","Stalking",39.4,"Non-FV"
2019,"LATROBE","Harassment and private nuisance",86.7,"FV"
2019,"LATROBE","Harassment and private nuisance",73.6,"Non-FV"
2019,"LATROBE","Threatening behaviour",207.6,"FV"
2019,"LATROBE","Threatening behaviour",166.8,"Non-FV"
2019,"MACEDON RANGES","Serious assault",67.8,"FV"
2019,"MACEDON RANGES","Serious assault",51.8,"Non-FV"
2019,"MACEDON RANGES","Common assault",99.7,"FV"
2019,"MACEDON RANGES","Common assault",63.8,"Non-FV"
2019,"MACEDON RANGES","Stalking",12,"FV"
2019,"MACEDON RANGES","Stalking",10,"Non-FV"
2019,"MACEDON RANGES","Harassment and private nuisance",14,"FV"
2019,"MACEDON RANGES","Harassment and private nuisance",21.9,"Non-FV"
2019,"MACEDON RANGES","Threatening behaviour",39.9,"FV"
2019,"MACEDON RANGES","Threatening behaviour",17.9,"Non-FV"
2019,"MANNINGHAM","Serious assault",36.3,"FV"
2019,"MANNINGHAM","Serious assault",38.6,"Non-FV"
2019,"MANNINGHAM","Common assault",108,"FV"
2019,"MANNINGHAM","Common assault",67,"Non-FV"
2019,"MANNINGHAM","Stalking",8.7,"FV"
2019,"MANNINGHAM","Stalking",7.9,"Non-FV"
2019,"MANNINGHAM","Harassment and private nuisance",8.7,"FV"
2019,"MANNINGHAM","Harassment and private nuisance",7.1,"Non-FV"
2019,"MANNINGHAM","Threatening behaviour",21.3,"FV"
2019,"MANNINGHAM","Threatening behaviour",22.9,"Non-FV"
2019,"MARIBYRNONG","Serious assault",99.5,"FV"
2019,"MARIBYRNONG","Serious assault",165.4,"Non-FV"
2019,"MARIBYRNONG","Common assault",161,"FV"
2019,"MARIBYRNONG","Common assault",220.2,"Non-FV"
2019,"MARIBYRNONG","Stalking",7.8,"FV"
2019,"MARIBYRNONG","Stalking",16.8,"Non-FV"
2019,"MARIBYRNONG","Harassment and private nuisance",14.5,"FV"
2019,"MARIBYRNONG","Harassment and private nuisance",12.3,"Non-FV"
2019,"MARIBYRNONG","Threatening behaviour",21.2,"FV"
2019,"MARIBYRNONG","Threatening behaviour",61.5,"Non-FV"
2019,"MAROONDAH","Serious assault",72.9,"FV"
2019,"MAROONDAH","Serious assault",101.7,"Non-FV"
2019,"MAROONDAH","Common assault",239.1,"FV"
2019,"MAROONDAH","Common assault",178.9,"Non-FV"
2019,"MAROONDAH","Stalking",11.9,"FV"
2019,"MAROONDAH","Stalking",28,"Non-FV"
2019,"MAROONDAH","Harassment and private nuisance",17,"FV"
2019,"MAROONDAH","Harassment and private nuisance",7.6,"Non-FV"
2019,"MAROONDAH","Threatening behaviour",35.6,"FV"
2019,"MAROONDAH","Threatening behaviour",49.2,"Non-FV"
2019,"MELBOURNE","Serious assault",155.1,"FV"
2019,"MELBOURNE","Serious assault",484.8,"Non-FV"
2019,"MELBOURNE","Common assault",220.8,"FV"
2019,"MELBOURNE","Common assault",669.4,"Non-FV"
2019,"MELBOURNE","Stalking",22.5,"FV"
2019,"MELBOURNE","Stalking",26,"Non-FV"
2019,"MELBOURNE","Harassment and private nuisance",20.1,"FV"
2019,"MELBOURNE","Harassment and private nuisance",26.6,"Non-FV"
2019,"MELBOURNE","Threatening behaviour",52.7,"FV"
2019,"MELBOURNE","Threatening behaviour",86.4,"Non-FV"
2019,"MELTON","Serious assault",154,"FV"
2019,"MELTON","Serious assault",107.5,"Non-FV"
2019,"MELTON","Common assault",223.5,"FV"
2019,"MELTON","Common assault",101.5,"Non-FV"
2019,"MELTON","Stalking",27.2,"FV"
2019,"MELTON","Stalking",7.9,"Non-FV"
2019,"MELTON","Harassment and private nuisance",60.4,"FV"
2019,"MELTON","Harassment and private nuisance",10.9,"Non-FV"
2019,"MELTON","Threatening behaviour",86.4,"FV"
2019,"MELTON","Threatening behaviour",42.3,"Non-FV"
2019,"MERRI-BEK","Serious assault",124.9,"FV"
2019,"MERRI-BEK","Serious assault",98.1,"Non-FV"
2019,"MERRI-BEK","Common assault",199.6,"FV"
2019,"MERRI-BEK","Common assault",152.8,"Non-FV"
2019,"MERRI-BEK","Stalking",32.3,"FV"
2019,"MERRI-BEK","Stalking",17.8,"Non-FV"
2019,"MERRI-BEK","Harassment and private nuisance",75.3,"FV"
2019,"MERRI-BEK","Harassment and private nuisance",25.7,"Non-FV"
2019,"MERRI-BEK","Threatening behaviour",60.2,"FV"
2019,"MERRI-BEK","Threatening behaviour",46.3,"Non-FV"
2019,"MILDURA","Serious assault",357.6,"FV"
2019,"MILDURA","Serious assault",264.3,"Non-FV"
2019,"MILDURA","Common assault",521.5,"FV"
2019,"MILDURA","Common assault",324.1,"Non-FV"
2019,"MILDURA","Stalking",42.3,"FV"
2019,"MILDURA","Stalking",51.1,"Non-FV"
2019,"MILDURA","Harassment and private nuisance",56.4,"FV"
2019,"MILDURA","Harassment and private nuisance",42.3,"Non-FV"
2019,"MILDURA","Threatening behaviour",160.3,"FV"
2019,"MILDURA","Threatening behaviour",112.7,"Non-FV"
2019,"MITCHELL","Serious assault",248,"FV"
2019,"MITCHELL","Serious assault",189.8,"Non-FV"
2019,"MITCHELL","Common assault",405.4,"FV"
2019,"MITCHELL","Common assault",239.4,"Non-FV"
2019,"MITCHELL","Stalking",51.8,"FV"
2019,"MITCHELL","Stalking",28,"Non-FV"
2019,"MITCHELL","Harassment and private nuisance",161.7,"FV"
2019,"MITCHELL","Harassment and private nuisance",36.7,"Non-FV"
